ANIO;MES;DIA;HORA;PESPANIA;PPORTUGAL;
2007;08;02;10;4.236;3.9;
2007;08;02;11;5.07;4.32;
2007;08;02;12;5.062;4.55;
2007;08;02;13;5.463;5.463;
2007;08;02;14;6;6;
2007;08;02;15;5.601;5.601;
2007;08;02;16;5.335;5.335;
2007;08;02;17;5.5;5.5;
2007;08;02;18;5.382;5.382;
2007;08;02;19;5.275;4.5;
2007;08;02;20;4.75;3.85;
2007;08;02;21;4.75;3.011;
2007;08;02;22;4.75;3.078;
2007;08;02;23;4.75;3.18;
2007;08;02;24;4.75;2.9;
2007;08;03;1;4.275;2.782;
2007;08;03;2;4.3;2.363;
2007;08;03;3;4.275;2.203;
2007;08;03;4;4.235;1.867;
2007;08;03;5;3.975;1.867;
2007;08;03;6;3.875;1.867;
2007;08;03;7;3.876;2.347;
2007;08;03;8;3.975;2.75;
2007;08;03;9;4;2.878;
2007;08;03;10;4.455;3.18;
2007;08;03;11;4.911;4.195;
2007;08;03;12;4.911;4.3;
2007;08;03;13;5.25;5.217;
2007;08;03;14;6;6;
2007;08;03;15;5.25;5.25;
2007;08;03;16;5.335;5.232;
2007;08;03;17;5.685;5.463;
2007;08;03;18;5.335;5.232;
2007;08;03;19;5.425;5.425;
2007;08;03;20;4.911;4.25;
2007;08;03;21;4.75;3.95;
2007;08;03;22;4.75;4.195;
2007;08;03;23;4.911;4.395;
2007;08;03;24;4.75;3.8;
2007;08;04;1;4.42;4.42;
2007;08;04;2;4.315;3.46;
2007;08;04;3;4.305;2.863;
2007;08;04;4;4.35;2.8;
2007;08;04;5;4.4;2.7;
2007;08;04;6;4.176;2.639;
2007;08;04;7;4.122;2.639;
2007;08;04;8;4.026;2.648;
2007;08;04;9;4.176;2.85;
2007;08;04;10;4.098;3.998;
2007;08;04;11;4.911;4.911;
2007;08;04;12;5;5;
2007;08;04;13;5.25;5.25;
2007;08;04;14;5.296;5.296;
2007;08;04;15;4.75;4.75;
2007;08;04;16;4.498;4.45;
2007;08;04;17;4.75;4.45;
2007;08;04;18;4.585;4.17;
2007;08;04;19;4.232;3.469;
2007;08;04;20;4.337;3.25;
2007;08;04;21;4.322;3.26;
2007;08;04;22;4.585;4.25;
2007;08;04;23;4.801;4.32;
2007;08;04;24;4.801;4;
2007;08;05;1;4.75;4.75;
2007;08;05;2;4.626;3.15;
2007;08;05;3;4.585;2.9;
2007;08;05;4;4.585;2.843;
2007;08;05;5;4.5;2.768;
2007;08;05;6;4.401;2.7;
2007;08;05;7;4.585;2.639;
2007;08;05;8;4.401;2.362;
2007;08;05;9;4.301;2.439;
2007;08;05;10;4.3;2.748;
2007;08;05;11;4.626;2.82;
2007;08;05;12;4.176;2.884;
2007;08;05;13;4.099;3;
2007;08;05;14;4.585;3.795;
2007;08;05;15;4.626;4.25;
2007;08;05;16;4.43;4.43;
2007;08;05;17;4.176;4.176;
2007;08;05;18;4.024;3.65;
2007;08;05;19;3.95;3.017;
2007;08;05;20;3.99;2.95;
2007;08;05;21;3.99;3.26;
2007;08;05;22;4.995;4.995;
2007;08;05;23;6.13;6.13;
2007;08;05;24;4.995;4.995;
2007;08;06;1;4.585;3.6;
2007;08;06;2;4.3;3.16;
2007;08;06;3;4.122;2.918;
2007;08;06;4;3.876;2.821;
2007;08;06;5;3.786;2.7;
2007;08;06;6;3.786;2.668;
2007;08;06;7;3.875;2.918;
2007;08;06;8;3.975;3.033;
2007;08;06;9;3.876;3.41;
2007;08;06;10;4.585;3.8;
2007;08;06;11;4.911;4.257;
2007;08;06;12;4.75;4.703;
2007;08;06;13;4.8;4.8;
2007;08;06;14;5;5;
2007;08;06;15;4.3;4.3;
2007;08;06;16;4.647;4;
2007;08;06;17;4.75;4;
2007;08;06;18;4.647;4.3;
2007;08;06;19;4.745;4;
2007;08;06;20;4.585;3.65;
2007;08;06;21;4.32;3.296;
2007;08;06;22;4.385;3.85;
2007;08;06;23;4.551;3.85;
2007;08;06;24;4.501;2.968;
2007;08;07;1;4.234;3;
2007;08;07;2;4.234;2.924;
2007;08;07;3;3.876;2.748;
2007;08;07;4;3.786;2.662;
2007;08;07;5;3.786;2.543;
2007;08;07;6;3.786;2.543;
2007;08;07;7;3.786;2.799;
2007;08;07;8;3.786;2.885;
2007;08;07;9;3.786;3.167;
2007;08;07;10;3.975;3.25;
2007;08;07;11;4.455;3.948;
2007;08;07;12;4.75;4.185;
2007;08;07;13;4.778;4.75;
2007;08;07;14;5;5;
2007;08;07;15;4.95;4.43;
2007;08;07;16;4.75;4.4;
2007;08;07;17;4.75;4.4;
2007;08;07;18;4.75;4.4;
2007;08;07;19;4.75;3.95;
2007;08;07;20;4.585;3.35;
2007;08;07;21;4.455;3;
2007;08;07;22;4.36;3.8;
2007;08;07;23;4.55;3.9;
2007;08;07;24;4.5;3;
2007;08;08;1;4.405;2.8;
2007;08;08;2;4.25;2.597;
2007;08;08;3;4.185;2.354;
2007;08;08;4;4.104;2.354;
2007;08;08;5;3.885;2.347;
2007;08;08;6;3.874;2.354;
2007;08;08;7;3.786;2.597;
2007;08;08;8;3.975;2.8;
2007;08;08;9;3.974;2.905;
2007;08;08;10;4.677;3.613;
2007;08;08;11;4.725;4.257;
2007;08;08;12;4.711;4.4;
2007;08;08;13;4.75;4.75;
2007;08;08;14;4.8;4.8;
2007;08;08;15;4.681;4.6;
2007;08;08;16;4.711;4.16;
2007;08;08;17;4.647;4.16;
2007;08;08;18;4.626;4.2;
2007;08;08;19;4.236;3.995;
2007;08;08;20;4.585;3.35;
2007;08;08;21;4.35;2.925;
2007;08;08;22;4.3;3.35;
2007;08;08;23;4.475;3.26;
2007;08;08;24;4.425;2.925;
2007;08;09;1;4.22;2.6;
2007;08;09;2;4.215;2.45;
2007;08;09;3;4.234;2.354;
2007;08;09;4;4.234;2.313;
2007;08;09;5;3.974;2.201;
2007;08;09;6;3.874;2.203;
2007;08;09;7;3.974;2.362;
2007;08;09;8;4.05;2.666;
2007;08;09;9;3.786;2.843;
2007;08;09;10;4.51;3.9;
2007;08;09;11;4.53;4.43;
2007;08;09;12;4.681;4.681;
2007;08;09;13;4.912;4.912;
2007;08;09;14;5;5;
2007;08;09;15;4.647;4.36;
2007;08;09;16;4.725;3.9;
2007;08;09;17;4.733;3.718;
2007;08;09;18;4.725;3.995;
2007;08;09;19;4.647;3.9;
2007;08;09;20;4.51;3.017;
2007;08;09;21;4.235;3;
2007;08;09;22;4.26;4;
2007;08;09;23;4.46;3.9;
2007;08;09;24;4.41;3;
2007;08;10;1;4.225;2.9;
2007;08;10;2;4.205;2.661;
2007;08;10;3;4.234;2.426;
2007;08;10;4;4.235;2.41;
2007;08;10;5;4.104;2.389;
2007;08;10;6;3.974;2.495;
2007;08;10;7;4.104;2.6;
2007;08;10;8;4.1;2.82;
2007;08;10;9;3.876;2.868;
2007;08;10;10;4.234;3.424;
2007;08;10;11;4.5;3.864;
2007;08;10;12;4.51;4.23;
2007;08;10;13;4.747;4.747;
2007;08;10;14;5;5;
2007;08;10;15;4.5;4.495;
2007;08;10;16;4.52;3.75;
2007;08;10;17;4.52;3.53;
2007;08;10;18;4.51;3.75;
2007;08;10;19;4.35;3.53;
2007;08;10;20;4.236;4;
2007;08;10;21;4.225;3.469;
2007;08;10;22;4.236;4;
2007;08;10;23;4.41;4.201;
2007;08;10;24;4.36;3.46;
2007;08;11;1;4.405;4.201;
2007;08;11;2;4.52;3.167;
2007;08;11;3;4.353;2.953;
2007;08;11;4;4.26;2.86;
2007;08;11;5;4.3;2.843;
2007;08;11;6;4.305;2.821;
2007;08;11;7;4.25;2.821;
2007;08;11;8;4.234;2.78;
2007;08;11;9;4.15;2.878;
2007;08;11;10;4.51;3.26;
2007;08;11;11;4.585;4.585;
2007;08;11;12;4.106;3.997;
2007;08;11;13;4.53;4.53;
2007;08;11;14;4.75;4.75;
2007;08;11;15;4.53;4.53;
2007;08;11;16;4.5;4.5;
2007;08;11;17;4.236;3.998;
2007;08;11;18;4.349;4.349;
2007;08;11;19;4.185;4.185;
2007;08;11;20;4.236;3.998;
2007;08;11;21;4.3;4.201;
2007;08;11;22;4.75;4.75;
2007;08;11;23;4.782;4.782;
2007;08;11;24;4.51;3.997;
2007;08;12;1;4.2;4.2;
2007;08;12;2;4.15;3.575;
2007;08;12;3;4.15;3.2;
2007;08;12;4;4.106;3.15;
2007;08;12;5;3.974;2.94;
2007;08;12;6;3.875;2.86;
2007;08;12;7;3.874;2.886;
2007;08;12;8;3.786;2.597;
2007;08;12;9;3.786;2.712;
2007;08;12;10;3.976;2.86;
2007;08;12;11;4.2;2.922;
2007;08;12;12;4.234;3;
2007;08;12;13;4.235;3;
2007;08;12;14;4.235;3.33;
2007;08;12;15;4.235;4.2;
2007;08;12;16;4.35;4.35;
2007;08;12;17;4.234;4.201;
2007;08;12;18;4.35;3.35;
2007;08;12;19;4.349;3.2;
2007;08;12;20;4.349;3.2;
2007;08;12;21;4.349;3.28;
2007;08;12;22;4.351;4.351;
2007;08;12;23;4.75;4.75;
2007;08;12;24;4.6;4.6;
2007;08;13;1;4.75;3;
2007;08;13;2;4.75;2.8;
2007;08;13;3;4.75;2.6;
2007;08;13;4;4.349;2.556;
2007;08;13;5;3.975;2.362;
2007;08;13;6;3.875;2.362;
2007;08;13;7;3.786;2.748;
2007;08;13;8;3.786;2.892;
2007;08;13;9;3.786;3.46;
2007;08;13;10;4.349;3.928;
2007;08;13;11;4.349;3.959;
2007;08;13;12;4.349;4.349;
2007;08;13;13;4.43;4.43;
2007;08;13;14;4.583;4.583;
2007;08;13;15;4.35;4.35;
2007;08;13;16;4.24;4.2;
2007;08;13;17;4.234;4;
2007;08;13;18;4.2;4.2;
2007;08;13;19;4.3;4.23;
2007;08;13;20;4.353;4.05;
2007;08;13;21;4.623;3.65;
2007;08;13;22;4.4;4.4;
2007;08;13;23;4.351;4.16;
2007;08;13;24;4.75;3.3;
2007;08;14;1;4.201;4.201;
2007;08;14;2;4.234;3.2;
2007;08;14;3;4.106;2.9;
2007;08;14;4;3.876;2.787;
2007;08;14;5;3.874;2.7;
2007;08;14;6;3.874;2.612;
2007;08;14;7;4.106;2.844;
2007;08;14;8;4.105;3;
2007;08;14;9;3.974;3.863;
2007;08;14;10;4.353;3.9;
2007;08;14;11;4.626;4.2;
2007;08;14;12;4.619;4.295;
2007;08;14;13;4.6;4.6;
2007;08;14;14;4.503;4.503;
2007;08;14;15;4.5;4;
2007;08;14;16;4.5;3.3;
2007;08;14;17;4.623;3.3;
2007;08;14;18;4.623;3.9;
2007;08;14;19;4.623;4;
2007;08;14;20;4.623;3.9;
2007;08;14;21;4.623;3.75;
2007;08;14;22;4.623;3.9;
2007;08;14;23;4.701;3.53;
2007;08;14;24;4.623;2.918;
2007;08;15;1;4.349;2.95;
2007;08;15;2;4.235;3.167;
2007;08;15;3;4.198;2.9;
2007;08;15;4;3.875;2.99;
2007;08;15;5;3.786;2.648;
2007;08;15;6;3.786;2.648;
2007;08;15;7;3.786;2.597;
2007;08;15;8;3.785;2.354;
2007;08;15;9;3.785;2.362;
2007;08;15;10;3.785;2.597;
2007;08;15;11;3.785;2.85;
2007;08;15;12;3.786;2.9;
2007;08;15;13;3.874;2.768;
2007;08;15;14;3.875;2.86;
2007;08;15;15;3.786;2.86;
2007;08;15;16;3.786;2.89;
2007;08;15;17;3.786;2.698;
2007;08;15;18;3.786;2.86;
2007;08;15;19;3.785;2.9;
2007;08;15;20;3.786;3.15;
2007;08;15;21;3.785;3.3;
2007;08;15;22;4.23;4.23;
2007;08;15;23;4.95;4.95;
2007;08;15;24;4.105;3.9;
2007;08;16;1;4.102;2.99;
2007;08;16;2;4.003;2.556;
2007;08;16;3;4.003;2.347;
2007;08;16;4;4.002;2.313;
2007;08;16;5;4.002;2.201;
2007;08;16;6;4.002;2.203;
2007;08;16;7;4.002;2.354;
2007;08;16;8;4.002;2.556;
2007;08;16;9;4.002;2.969;
2007;08;16;10;4.349;3.2;
2007;08;16;11;4.384;3.9;
2007;08;16;12;4.623;4.047;
2007;08;16;13;4.585;4.585;
2007;08;16;14;4.75;4.75;
2007;08;16;15;4.349;4.23;
2007;08;16;16;4.384;3.5;
2007;08;16;17;4.52;3.9;
2007;08;16;18;4.52;3.927;
2007;08;16;19;4.623;4.5;
2007;08;16;20;4.353;4;
2007;08;16;21;4.35;3.2;
2007;08;16;22;4.35;4.16;
2007;08;16;23;4.384;3.75;
2007;08;16;24;4.384;3.1;
2007;08;17;1;4.261;3.04;
2007;08;17;2;4.08;2.67;
2007;08;17;3;4.08;2.432;
2007;08;17;4;4.079;2.353;
2007;08;17;5;4.079;2.347;
2007;08;17;6;4.079;2.354;
2007;08;17;7;4.079;2.65;
2007;08;17;8;4.079;3;
2007;08;17;9;4.079;3.2;
2007;08;17;10;4.28;3.75;
2007;08;17;11;4.35;3.743;
2007;08;17;12;4.379;3.9;
2007;08;17;13;4.35;4.35;
2007;08;17;14;4.574;4.574;
2007;08;17;15;4.28;4.28;
2007;08;17;16;4.3;3.8;
2007;08;17;17;4.28;3.66;
2007;08;17;18;4.35;3.83;
2007;08;17;19;4.35;4;
2007;08;17;20;4.28;3.9;
2007;08;17;21;4.229;3.9;
2007;08;17;22;4.585;4.585;
2007;08;17;23;4.349;4.349;
2007;08;17;24;4.329;3.312;
2007;08;18;1;4.207;4.207;
2007;08;18;2;4.349;3.275;
2007;08;18;3;4.328;2.86;
2007;08;18;4;4.326;2.759;
2007;08;18;5;4.108;2.659;
2007;08;18;6;4.107;2.65;
2007;08;18;7;4.106;2.7;
2007;08;18;8;4.008;2.698;
2007;08;18;9;4.008;2.983;
2007;08;18;10;4.327;3.368;
2007;08;18;11;4.485;4.485;
2007;08;18;12;4.351;4.351;
2007;08;18;13;4.623;4.623;
2007;08;18;14;4.75;4.75;
2007;08;18;15;4.585;4.585;
2007;08;18;16;4.75;4.75;
2007;08;18;17;4.473;4.473;
2007;08;18;18;4.35;4.21;
2007;08;18;19;4.349;3.995;
2007;08;18;20;4.327;3.718;
2007;08;18;21;4.327;3.426;
2007;08;18;22;4.208;3.9;
2007;08;18;23;4.326;3.275;
2007;08;18;24;4.328;3.093;
2007;08;19;1;4.35;3.46;
2007;08;19;2;4.25;3.575;
2007;08;19;3;4.2;2.993;
2007;08;19;4;3.902;3.03;
2007;08;19;5;3.802;2.963;
2007;08;19;6;3.802;2.759;
2007;08;19;7;3.802;2.682;
2007;08;19;8;3.802;2.407;
2007;08;19;9;3.802;2.556;
2007;08;19;10;3.902;3;
2007;08;19;11;4.021;3.166;
2007;08;19;12;4.13;3.368;
2007;08;19;13;4.022;3.5;
2007;08;19;14;4.13;3.995;
2007;08;19;15;4.022;4.007;
2007;08;19;16;3.901;3.2;
2007;08;19;17;4.01;3;
2007;08;19;18;3.901;3;
2007;08;19;19;3.9;3;
2007;08;19;20;3.9;3;
2007;08;19;21;4.021;3.03;
2007;08;19;22;4.75;4.75;
2007;08;19;23;5.074;5.074;
2007;08;19;24;4.349;4.2;
2007;08;20;1;4.623;3.061;
2007;08;20;2;4.35;2.597;
2007;08;20;3;4.285;2.362;
2007;08;20;4;4.285;2.362;
2007;08;20;5;4.264;2.354;
2007;08;20;6;4.034;2.362;
2007;08;20;7;4.016;2.65;
2007;08;20;8;4.015;2.698;
2007;08;20;9;4.015;3.322;
2007;08;20;10;4.264;3.652;
2007;08;20;11;4.35;3.825;
2007;08;20;12;4.395;4;
2007;08;20;13;4.623;4.623;
2007;08;20;14;5.335;5.335;
2007;08;20;15;4.35;4.033;
2007;08;20;16;4.35;3.825;
2007;08;20;17;4.485;3.995;
2007;08;20;18;4.466;4.1;
2007;08;20;19;4.395;3.979;
2007;08;20;20;4.349;3.718;
2007;08;20;21;4.349;3.573;
2007;08;20;22;4.395;4.395;
2007;08;20;23;4.353;3.807;
2007;08;20;24;4.356;3.467;
2007;08;21;1;4.12;3.172;
2007;08;21;2;4.02;2.905;
2007;08;21;3;4.02;2.556;
2007;08;21;4;4.02;2.354;
2007;08;21;5;4.019;2.341;
2007;08;21;6;4.019;2.347;
2007;08;21;7;4.02;2.362;
2007;08;21;8;4.02;2.925;
2007;08;21;9;4.02;3.045;
2007;08;21;10;4.289;3.572;
2007;08;21;11;4.47;3.807;
2007;08;21;12;4.626;3.765;
2007;08;21;13;4.47;4.007;
2007;08;21;14;4.388;4.138;
2007;08;21;15;4.36;3.718;
2007;08;21;16;4.353;3.518;
2007;08;21;17;4.623;3.35;
2007;08;21;18;4.626;3.531;
2007;08;21;19;4.75;3.6;
2007;08;21;20;4.47;3.572;
2007;08;21;21;4.485;3.5;
2007;08;21;22;4.5;4.5;
2007;08;21;23;4.35;3.765;
2007;08;21;24;4.388;3.375;
2007;08;22;1;4.174;3.168;
2007;08;22;2;4.227;2.86;
2007;08;22;3;4.111;2.481;
2007;08;22;4;4.002;2.362;
2007;08;22;5;4.035;2.354;
2007;08;22;6;3.977;2.354;
2007;08;22;7;4.044;2.748;
2007;08;22;8;4.03;3.172;
2007;08;22;9;4.01;3.573;
2007;08;22;10;4.054;3.494;
2007;08;22;11;4.349;3.572;
2007;08;22;12;4.623;3.8;
2007;08;22;13;4.75;4.689;
2007;08;22;14;4.689;4.689;
2007;08;22;15;4.45;4.45;
2007;08;22;16;4.4;4.21;
2007;08;22;17;4.45;3.85;
2007;08;22;18;4.45;3.8;
2007;08;22;19;4.349;3.773;
2007;08;22;20;4.264;3.572;
2007;08;22;21;4.236;3.5;
2007;08;22;22;4.286;4.007;
2007;08;22;23;4.623;3.613;
2007;08;22;24;4.626;3.3;
2007;08;23;1;4.05;3.002;
2007;08;23;2;4.135;2.682;
2007;08;23;3;4.1;2.556;
2007;08;23;4;4.032;2.362;
2007;08;23;5;4.022;2.362;
2007;08;23;6;4.036;2.362;
2007;08;23;7;4.058;2.648;
2007;08;23;8;4.026;3.315;
2007;08;23;9;4.029;3.117;
2007;08;23;10;4.173;3.555;
2007;08;23;11;4.26;4.26;
2007;08;23;12;4.55;4.55;
2007;08;23;13;4.623;4.311;
2007;08;23;14;4.75;4.689;
2007;08;23;15;4.75;4.018;
2007;08;23;16;4.75;3.69;
2007;08;23;17;4.647;3.6;
2007;08;23;18;4.623;3.7;
2007;08;23;19;4.25;3.534;
2007;08;23;20;4.19;3.322;
2007;08;23;21;4.203;3.1;
2007;08;23;22;4.31;3.789;
2007;08;23;23;4.415;3.8;
2007;08;23;24;4.36;3.8;
2007;08;24;1;4.071;3.46;
2007;08;24;2;4.059;2.943;
2007;08;24;3;4.04;2.597;
2007;08;24;4;4.008;2.511;
2007;08;24;5;4.05;2.362;
2007;08;24;6;4.043;2.362;
2007;08;24;7;4.04;2.792;
2007;08;24;8;4.031;3.315;
2007;08;24;9;4.02;3.1;
2007;08;24;10;4.062;3.407;
2007;08;24;11;4.127;3.8;
2007;08;24;12;4.25;4;
2007;08;24;13;4.35;4.35;
2007;08;24;14;4.623;4.623;
2007;08;24;15;4.37;3.995;
2007;08;24;16;4.626;3.51;
2007;08;24;17;4.626;3.422;
2007;08;24;18;4.623;3.5;
2007;08;24;19;4.237;3.534;
2007;08;24;20;4.217;3.5;
2007;08;24;21;4.21;3.467;
2007;08;24;22;4.37;4.37;
2007;08;24;23;4.36;3.467;
2007;08;24;24;4.3;2.93;
2007;08;25;1;4.076;4;
2007;08;25;2;4.079;3.494;
2007;08;25;3;4.031;2.759;
2007;08;25;4;4.01;2.607;
2007;08;25;5;4.016;2.362;
2007;08;25;6;4.002;2.354;
2007;08;25;7;4.014;2.354;
2007;08;25;8;3.992;2.347;
2007;08;25;9;4.013;2.528;
2007;08;25;10;4.009;2.925;
2007;08;25;11;4.045;3.285;
2007;08;25;12;4.05;3.494;
2007;08;25;13;4.036;3.338;
2007;08;25;14;4.087;3.2;
2007;08;25;15;4.091;2.9;
2007;08;25;16;4.2;2.8;
2007;08;25;17;4.2;2.7;
2007;08;25;18;4.35;2.682;
2007;08;25;19;4.35;2.9;
2007;08;25;20;4.133;3.045;
2007;08;25;21;4.119;3.168;
2007;08;25;22;4.807;4.807;
2007;08;25;23;4.697;4.697;
2007;08;25;24;4.623;3.613;
2007;08;26;1;4.116;3;
2007;08;26;2;4.083;2.682;
2007;08;26;3;4.05;2.362;
2007;08;26;4;4.044;2.354;
2007;08;26;5;4.05;2.354;
2007;08;26;6;4.041;2.354;
2007;08;26;7;4.016;2.354;
2007;08;26;8;4.034;2.347;
2007;08;26;9;4.02;2.354;
2007;08;26;10;4.044;2.409;
2007;08;26;11;4.077;2.698;
2007;08;26;12;4.055;2.759;
2007;08;26;13;4.106;2.843;
2007;08;26;14;4.175;3.1;
2007;08;26;15;4.106;3.28;
2007;08;26;16;4.078;3.04;
2007;08;26;17;4.05;2.85;
2007;08;26;18;4.05;2.72;
2007;08;26;19;4.055;3.04;
2007;08;26;20;4.055;3.16;
2007;08;26;21;4.065;3.35;
2007;08;26;22;4.998;4.998;
2007;08;26;23;4.998;4.998;
2007;08;26;24;4.3;4.3;
2007;08;27;1;4.26;3;
2007;08;27;2;4.063;2.648;
2007;08;27;3;4.05;2.362;
2007;08;27;4;4.063;2.341;
2007;08;27;5;4.05;2.203;
2007;08;27;6;4.05;2.313;
2007;08;27;7;4.05;2.481;
2007;08;27;8;4.078;3.267;
2007;08;27;9;4.05;3.425;
2007;08;27;10;4.26;3.887;
2007;08;27;11;4.849;3.621;
2007;08;27;12;4.95;4;
2007;08;27;13;4.95;4.95;
2007;08;27;14;4.842;4.842;
2007;08;27;15;4.75;4.1;
2007;08;27;16;4.75;4;
2007;08;27;17;4.75;4.502;
2007;08;27;18;4.842;4.842;
2007;08;27;19;4.75;4.695;
2007;08;27;20;4.623;4;
2007;08;27;21;4.701;3.613;
2007;08;27;22;4.842;4.842;
2007;08;27;23;4.75;3.587;
2007;08;27;24;4.647;3.172;
2007;08;28;1;4.2;2.905;
2007;08;28;2;4.2;2.556;
2007;08;28;3;4.2;2.362;
2007;08;28;4;4.147;2.293;
2007;08;28;5;4.092;2.203;
2007;08;28;6;4.084;2.313;
2007;08;28;7;4.108;2.6;
2007;08;28;8;4.135;3.28;
2007;08;28;9;4.083;3.859;
2007;08;28;10;4.2;4;
2007;08;28;11;4.46;4.46;
2007;08;28;12;4.53;4.53;
2007;08;28;13;4.895;4.895;
2007;08;28;14;4.86;4.86;
2007;08;28;15;4.5;4.5;
2007;08;28;16;4.75;4.5;
2007;08;28;17;4.623;4.2;
2007;08;28;18;4.351;4.1;
2007;08;28;19;4.295;4;
2007;08;28;20;4.25;3.65;
2007;08;28;21;4.285;3.55;
2007;08;28;22;4.36;3.961;
2007;08;28;23;4.46;3.35;
2007;08;28;24;4.41;2.982;
2007;08;29;1;4.173;3.033;
2007;08;29;2;4.186;2.697;
2007;08;29;3;4.074;2.499;
2007;08;29;4;4.05;2.361;
2007;08;29;5;4.05;2.353;
2007;08;29;6;4.05;2.353;
2007;08;29;7;4.088;2.648;
2007;08;29;8;4.092;3.033;
2007;08;29;9;4.075;3.859;
2007;08;29;10;4.585;4.033;
2007;08;29;11;4.95;4.807;
2007;08;29;12;5.086;5.086;
2007;08;29;13;5.25;5.25;
2007;08;29;14;5.086;5.086;
2007;08;29;15;4.75;4.553;
2007;08;29;16;5.335;4.1;
2007;08;29;17;5.485;3.995;
2007;08;29;18;5.45;3.9;
2007;08;29;19;5.296;3.573;
2007;08;29;20;4.95;3.16;
2007;08;29;21;4.75;3;
2007;08;29;22;4.626;3.33;
2007;08;29;23;4.647;3.125;
2007;08;29;24;4.623;2.7;
2007;08;30;1;4.37;2.353;
2007;08;30;2;4.167;2.207;
2007;08;30;3;4.191;1.867;
2007;08;30;4;4.117;1.867;
2007;08;30;5;4.098;1.867;
2007;08;30;6;4.036;1.882;
2007;08;30;7;4.13;2.207;
2007;08;30;8;4.2;2.65;
2007;08;30;9;4.09;2.86;
2007;08;30;10;4.141;3.11;
2007;08;30;11;4.2;3.995;
2007;08;30;12;4.2;4.2;
2007;08;30;13;4.86;4.86;
2007;08;30;14;4.849;4.849;
2007;08;30;15;4.38;4.38;
2007;08;30;16;4.37;4.37;
2007;08;30;17;4.35;4.197;
2007;08;30;18;4.335;4.335;
2007;08;30;19;4.225;4.027;
2007;08;30;20;4.225;3.804;
2007;08;30;21;4.225;4;
2007;08;30;22;4.849;4.849;
2007;08;30;23;4.46;4.16;
2007;08;30;24;4.375;3.06;
2007;08;31;1;4.022;2.724;
2007;08;31;2;4.049;2.499;
2007;08;31;3;4.026;2.207;
2007;08;31;4;4.012;2.207;
2007;08;31;5;3.789;2.207;
2007;08;31;6;3.789;2.257;
2007;08;31;7;3.789;2.511;
2007;08;31;8;3.961;3.2;
2007;08;31;9;3.959;3.424;
2007;08;31;10;4.2;4;
2007;08;31;11;4.585;4.4;
2007;08;31;12;4.623;4.5;
2007;08;31;13;4.7;4.7;
2007;08;31;14;4.9;4.9;
2007;08;31;15;4.41;4.41;
2007;08;31;16;4.585;3.995;
2007;08;31;17;4.807;4.807;
2007;08;31;18;4.807;4.807;
2007;08;31;19;4.7;4.665;
2007;08;31;20;4.626;3.43;
2007;08;31;21;4.37;3.375;
2007;08;31;22;4.623;4.507;
2007;08;31;23;4.7;3.573;
2007;08;31;24;4.626;3.11;
2007;09;01;1;4.088;3.807;
2007;09;01;2;4.114;3.16;
2007;09;01;3;4.065;2.648;
2007;09;01;4;4.045;2.6;
2007;09;01;5;4.059;2.499;
2007;09;01;6;3.789;2.499;
2007;09;01;7;3.959;2.555;
2007;09;01;8;3.789;2.6;
2007;09;01;9;4.03;2.65;
2007;09;01;10;4.059;3.04;
2007;09;01;11;4.2;4.2;
2007;09;01;12;4.381;4.381;
2007;09;01;13;4.73;4.73;
2007;09;01;14;4.832;4.832;
2007;09;01;15;4.623;4.623;
2007;09;01;16;4.285;4.285;
2007;09;01;17;4.206;3.995;
2007;09;01;18;4.191;3.43;
2007;09;01;19;4.138;3.33;
2007;09;01;20;4.172;3.33;
2007;09;01;21;4.237;3.607;
2007;09;01;22;4.998;4.998;
2007;09;01;23;4.7;4.7;
2007;09;01;24;4.229;4.229;
2007;09;02;1;4.285;3.859;
2007;09;02;2;4.083;3.85;
2007;09;02;3;4.017;3;
2007;09;02;4;4.046;3;
2007;09;02;5;4.057;2.65;
2007;09;02;6;4.061;2.648;
2007;09;02;7;4.038;2.555;
2007;09;02;8;4.045;2.361;
2007;09;02;9;3.789;2.36;
2007;09;02;10;4.032;2.682;
2007;09;02;11;4.142;3;
2007;09;02;12;4.37;2.86;
2007;09;02;13;4.37;3.04;
2007;09;02;14;4.7;3.995;
2007;09;02;15;4.647;4.257;
2007;09;02;16;4.626;3.38;
2007;09;02;17;4.585;3.26;
2007;09;02;18;4.351;3.172;
2007;09;02;19;4.285;3.172;
2007;09;02;20;4.295;3.172;
2007;09;02;21;4.37;3.172;
2007;09;02;22;5;5;
2007;09;02;23;5.335;5.335;
2007;09;02;24;4.7;4.7;
2007;09;03;1;4.188;3.575;
2007;09;03;2;4.061;2.6;
2007;09;03;3;4.112;2.353;
2007;09;03;4;4.023;2.312;
2007;09;03;5;4.004;2.007;
2007;09;03;6;4.009;2.1;
2007;09;03;7;4.027;2.475;
2007;09;03;8;4.127;3.33;
2007;09;03;9;4.013;3.53;
2007;09;03;10;4.2;3.5;
2007;09;03;11;4.7;4;
2007;09;03;12;4.7;4.36;
2007;09;03;13;4.75;4.75;
2007;09;03;14;4.805;4.805;
2007;09;03;15;4.48;4.48;
2007;09;03;16;4.647;4.543;
2007;09;03;17;4.647;4.647;
2007;09;03;18;4.75;4.75;
2007;09;03;19;4.6;4.6;
2007;09;03;20;4.37;3.9;
2007;09;03;21;4.235;3.5;
2007;09;03;22;4.475;4.381;
2007;09;03;23;4.55;3.9;
